Settings initialized
Blog backend server running on port 3000
Likes table initialized
Projects table initialized
127.0.0.1 - - [20/Mar/2026:00:33:08 +0000] "POST /api/checkin/do HTTP/1.1" 403 36 "https://m.sqlboy.top/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
127.0.0.1 - - [20/Mar/2026:00:33:14 +0000] "GET /api/posts/categories HTTP/1.1" 200 200 "https://m.sqlboy.top/categories" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
127.0.0.1 - - [20/Mar/2026:00:33:19 +0000] "GET /api/posts HTTP/1.1" 304 - "https://m.sqlboy.top/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
127.0.0.1 - - [20/Mar/2026:00:33:26 +0000] "GET /api/posts HTTP/1.1" 304 - "https://m.sqlboy.top/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
127.0.0.1 - - [20/Mar/2026:00:33:30 +0000] "GET /api/posts/categories HTTP/1.1" 304 - "https://m.sqlboy.top/categories" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
127.0.0.1 - - [20/Mar/2026:00:33:31 +0000] "GET /api/wallet/transactions HTTP/1.1" 403 36 "https://m.sqlboy.top/wallet" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
127.0.0.1 - - [20/Mar/2026:00:33:51 +0000] "GET /api/config/public HTTP/1.1" 304 - "https://m.sqlboy.top/" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/146.0.7680.40 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [20/Mar/2026:00:33:51 +0000] "GET /api/config/public HTTP/1.1" 304 - "https://m.sqlboy.top/" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/146.0.7680.40 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [20/Mar/2026:00:33:51 +0000] "GET /api/settings/public HTTP/1.1" 304 - "https://m.sqlboy.top/" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/146.0.7680.40 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [20/Mar/2026:00:33:51 +0000] "GET /api/posts/categories HTTP/1.1" 304 - "https://m.sqlboy.top/" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/146.0.7680.40 Mobile/15E148 Safari/604.1"
